0,0,0
0.1,0.0,0.0
0.2,-0.205900429458,-0.184328350873
0.3,-0.210686074566,-0.213248688421
0.4,-0.239419544961,-0.230220626508
0.5,-0.215481528681,-0.227622352582
0.6,-0.215481528681,-0.223563521801
0.7,-0.196329139243,-0.219873025764
0.8,-0.225052818897,-0.21835791114
0.9,-0.205900429458,-0.221022246034
1.0,-0.234633899853,-0.224710839822
1.1,-0.215481528681,-0.22575692281
1.2,-0.229838464004,-0.226733446329
1.3,-0.244205190069,-0.235829644548
1.4,-0.234633899853,-0.221896599892
1.5,-0.210686074566,-0.220106455954
1.6,-0.234633899853,-0.232095228175
1.7,-0.210686074566,-0.22150721231
1.8,-0.225052818897,-0.224613971065
1.9,-0.253786289292,-0.232827383448
2.0,-0.220267173789,-0.224133845221
2.1,-0.239419544961,-0.226178505642
2.2,-0.253786289292,-0.228522653574
2.3,-0.2585719344,-0.23685190231
2.4,-0.205900429458,-0.218078355111
2.5,-0.220267173789,-0.222789697013
2.6,-0.225052818897,-0.2241033517
2.7,-0.234633899853,-0.229339731226
2.8,-0.196329139243,-0.219627431084
2.9,-0.229838464004,-0.219150955369
3.0,-0.191533685127,-0.222180608241
3.1,-0.215481528681,-0.215934647532
3.2,-0.210686074566,-0.230335702065
3.3,-0.229838464004,-0.223441269378
3.4,-0.229838464004,-0.235765993077
3.5,-0.234633899853,-0.224771363669
3.6,-0.244205190069,-0.218700797441
3.7,-0.225052818897,-0.22115220522
3.8,-0.205900429458,-0.222429024378
3.9,-0.196329139243,-0.219390123539
4.0,-0.215481528681,-0.225923706363
4.1,-0.215481528681,-0.21988764404
4.2,-0.215481528681,-0.22207256323
4.3,-0.239419544961,-0.234851619642
4.4,-0.196329139243,-0.224318298187
4.5,-0.220267173789,-0.221841229866
4.6,-0.249000644184,-0.235854966886
4.7,-0.220267173789,-0.226714802843
4.8,-0.234633899853,-0.223567426019
4.9,-0.225052818897,-0.229790506167
5.0,-0.239419544961,-0.22827847379
5.1,-0.191533685127,-0.219898113354
5.2,-0.215481528681,-0.221066911392
5.3,-0.215481528681,-0.234398291302
5.4,-0.234633899853,-0.234261712065
5.5,-0.205900429458,-0.233643019688
5.6,-0.225052818897,-0.224022280314
5.7,-0.220267173789,-0.230260081628
5.8,-0.263357579507,-0.228488197343
5.9,-0.225052818897,-0.22032029348
6.0,-0.229838464004,-0.227558950139
6.1,-0.229838464004,-0.225833008877
6.2,-0.220267173789,-0.228626950543
6.3,-0.234633899853,-0.22944078318
6.4,-0.225052818897,-0.221037636535
6.5,-0.229838464004,-0.224609571209
6.6,-0.229838464004,-0.223998475246
6.7,-0.239419544961,-0.225589422083
6.8,-0.210686074566,-0.216403583852
6.9,-0.186748040019,-0.210626846153
7.0,-0.205900429458,-0.215633813918
7.1,-0.277724323838,-0.233262511222
7.2,-0.229838464004,-0.225626019087
7.3,-0.2585719344,-0.228999780645
7.4,-0.229838464004,-0.234684681374
7.5,-0.225052818897,-0.222232446649
7.6,-0.229838464004,-0.222219389128
7.7,-0.311243475874,-1.13041810052
7.8,-0.158014551358,-1.16543455954
7.9,-0.90979232001,-0.510683156475
8.0,-0.0239380322629,-0.19600313837
8.1,-0.469267799707,-0.359152244402
8.2,-0.76614453125,-0.291787802405
8.3,0.354343672334,-0.0697781392938
8.4,-0.852335206494,-0.40492302915
8.5,-1.46046520465,-0.0570535299263
8.6,0.0574571637491,-0.315053123815
8.7,-0.641649113662,-0.336245150056
8.8,-0.598548880669,-0.303497508741
8.9,0.0,-0.177455753974
9.0,-0.402229568701,-0.195460704624
9.1,-0.536296276504,-0.26610865061
9.2,-0.521939322915,-0.247397320903
9.3,-0.272938678731,-0.28043423391
9.4,-0.512358241958,-0.230350011738
9.5,-0.684739555913,-0.309287601312
9.6,-0.526724986289,-0.329279901496
9.7,-0.426167603247,-0.346889844168
9.8,0.0478858735338,-0.352513688785
9.9,-0.612915625,-0.376871738626
10.0,-0.497991497627,-0.392526141387
10.1,-0.373496080039,-0.323654063865
10.2,-0.660801484834,-0.349253020829
10.3,-0.0574571637491,-0.490447774688
10.4,0.148443261142,-0.0819406236168
10.5,-0.550663020835,-0.512676145344
10.6,-0.229838464004,-0.148108899882
10.7,0.565029765166,-0.187697994676
10.8,0.823601717832,0.130822191711
10.9,-0.497991497627,-0.366150105077
11.0,0.914587810659,0.00345263732731
11.1,0.641649113662,-0.0497989806835
11.2,-0.574610846123,-0.290791589975
11.3,0.162810005473,-0.331831751349
11.4,-0.488420207412,-0.475152343456
11.5,-0.430953230088,-0.284071416735
11.6,0.229838464004,-0.0698798576054
11.7,0.143647807027,-0.150947182835
11.8,-0.560244101792,-0.310800163894
11.9,-0.124495417588,-0.229983607795
12.0,0.105343037283,-0.274895495765
12.1,-0.421381939873,-0.197851264655
12.2,-0.0526715186414,-0.126915964848
12.3,0.502786951743,0.057775155055
12.4,-0.454901055376,-0.206913275217
12.5,0.263357579507,-0.38502145763
12.6,0.186748040019,-0.295916878831
12.7,0.0287334840952,-0.120812250187
12.8,-10.6398333468,-0.546425433838
12.9,0.569815392007,0.105969610675
13.0,0.330395847046,-0.115308944319
13.1,0.172381295689,-0.199979698817
13.2,-0.100557392175,-0.147495943142
13.3,-0.445319974419,-0.122201801637
13.4,0.296876713277,0.138858545826
13.5,0.636853623014,0.072323094605
13.6,0.454901055376,-0.0565515164162
13.7,0.75656341376,-0.0959989704753
13.8,0.469267799707,-0.146222237858
13.9,0.0909762929519,-0.0189599450188
14.0,0.469267799707,0.0476301372521
14.1,0.593763253828,0.208797450895
14.2,0.129290871704,-0.0679629623647
14.3,-0.363914962549,-0.217970767096
14.4,-0.440534347578,-0.204500426134
14.5,0.0718239035134,-0.0948710543594
14.6,0.373496080039,0.0477049654091
14.7,0.296876713277,0.10276090547
14.8,-0.220267173789,-0.0520699685066
14.9,-0.847549506587,-0.247670062109
15.0,-0.986411668506,-0.270996086616
15.1,-0.100557392175,-0.0652340381882
15.2,-0.905006693169,-0.101853891794
15.3,-1.13964057476,-0.0636092089422
15.4,-1.31680755209,-0.376036989892
15.5,-1.24976932108,-0.40667859501
15.6,-0.272938678731,-0.183058242404
15.7,0.344762591377,-0.00742934747204
15.8,-0.162810005473,0.0078123072592
15.9,-0.560244101792,-0.052875683133
16.0,-0.555458474951,-0.161405504078
16.1,-0.598548880669,-0.339985248378
16.2,-0.584182136338,-0.381673033712
16.3,-0.483624753296,-0.189837114175
16.4,-0.54109173062,-0.167485519321
16.5,-0.45968671875,-0.150832957714
16.6,0.158014551358,-0.0755318523035
16.7,-1.2593503655,-0.308673003235
16.8,-1.22583125,-0.424571458156
16.9,-1.3072362984,-0.355346774876
17.0,-1.05344997258,-0.438285144871
17.1,-1.08218346124,-0.243339805204
17.2,-0.517143868799,-0.151618805571
17.3,-1.35512208517,-0.398035256786
17.4,-1.01514515717,-0.472983799663
17.5,-0.229838464004,-0.20342885264
17.6,0.229838464004,-0.0989722270597
17.7,-0.574610846123,-0.160635933204
17.8,0.196329139243,-0.194690799223
17.9,-0.694320600337,-0.455866705519
18.0,-0.45968671875,-0.368745136285
18.1,0.450105637793,-0.168854572614
18.2,0.426167603247,-0.110046351081
18.3,-0.229838464004,-0.174053519783
18.4,-0.435748684204,-0.239072550225
18.5,-0.210686074566,-0.158580215836
18.6,-0.181962394912,-0.162874885303
18.7,-0.158014551358,-0.171587663924
18.8,-0.134076516811,-0.154190178079
18.9,-0.339976928003,-0.222146884302
19.0,0.249000644184,-0.10556748649
19.1,0.0383047743105,-0.144215513447
19.2,-0.0909762929519,-0.149147981254
19.3,-0.0909762929519,-0.153100916363
19.4,-0.11012868239,-0.156695568209
19.5,-0.148443261142,-0.154031810881
19.6,-0.15322890625,-0.159632172986
19.7,-0.143647807027,-0.158098988877
19.8,-0.124495417588,-0.15329307974
19.9,-0.129290871704,-0.149337581683
20.0,-0.129290871704,-0.140343781388
20.1,-0.196329139243,-0.159261134989
20.2,-0.191533685127,-0.163309017818
20.3,-0.100557392175,-0.154293013427
20.4,-0.177166940796,-0.151616762111
20.5,-0.177166940796,-0.154417926947
20.6,-0.124495417588,-0.15801991855
20.7,-0.119709772481,-0.151472591149
20.8,-0.181962394912,-0.155537926988
20.9,-0.129290871704,-0.151214071906
21.0,-0.167595650581,-0.158613355959
21.1,-0.148443261142,-0.162153072169
21.2,-0.148443261142,-0.147124779454
21.3,-0.181962394912,-0.150365941675
21.4,-0.143647807027,-0.148042869988
21.5,-0.167595650581,-0.146734154674
21.6,-0.143647807027,-0.150767958932
21.7,-0.158014551358,-0.159435883824
21.8,-0.134076516811,-0.147153817347
21.9,-0.105343037283,-0.153475979091
22.0,-0.143647807027,-0.138203858613
22.1,-0.162810005473,-0.150249257039
22.2,-0.186748040019,-0.165379637951
22.3,-0.148443261142,-0.158727246803
22.4,-0.15322890625,-0.154729024563
22.5,-0.124495417588,-0.151463338296
22.6,-0.15322890625,-0.156942029509
22.7,-0.15322890625,-0.141739032957
22.8,-0.124495417588,-0.14776682985
22.9,-0.162810005473,-0.141899029443
23.0,-0.15322890625,-0.148102687514
23.1,-0.119709772481,-0.14668732442
23.2,-0.167595650581,-0.154266172273
23.3,-0.186748040019,-0.153116906904
23.4,-0.15322890625,-0.141999596102
23.5,-0.158014551358,-0.15740563815
23.6,-0.148443261142,-0.156767929573
23.7,-0.172381295689,-0.164704619522
23.8,-0.181962394912,-0.157034866019
23.9,-0.143647807027,-0.14872987419
24.0,-0.158014551358,-0.158816563272
24.1,-0.148443261142,-0.148970914927
24.2,-0.143647807027,-0.143348520995
24.3,-0.124495417588,-0.151021753779
24.4,-0.15322890625,-0.149684525071
24.5,-0.15322890625,-0.162406754408
24.6,-0.148443261142,-0.155066924981
24.7,-0.138862161919,-0.14637538183
24.8,-0.138862161919,-0.157165452017
24.9,-0.158014551358,-0.152397523913
25.0,-0.148443261142,-0.158976305172
25.1,-0.181962394912,-0.162457396205
25.2,-0.158014551358,-0.149280885663
